Price,Close,High,Low,Open,Volume
Ticker,NQ=F,NQ=F,NQ=F,NQ=F,NQ=F
Datetime,,,,,
2025-07-31 19:00:00+00:00,23354.25,23443.0,23311.25,23415.0,100816
2025-07-31 20:00:00+00:00,23329.5,23458.75,23290.5,23354.25,40399
2025-07-31 22:00:00+00:00,23285.0,23347.5,23241.75,23308.5,0
2025-07-31 23:00:00+00:00,23297.5,23309.5,23265.0,23286.5,7025
2025-08-01 00:00:00+00:00,23279.5,23303.5,23231.5,23297.5,8603
2025-08-01 01:00:00+00:00,23322.25,23328.75,23272.0,23279.75,7291
2025-08-01 02:00:00+00:00,23332.5,23340.0,23314.75,23322.5,4511
2025-08-01 03:00:00+00:00,23305.0,23342.5,23302.5,23333.75,3462
2025-08-01 04:00:00+00:00,23318.5,23321.5,23306.5,23316.0,2824
2025-08-01 05:00:00+00:00,23292.75,23325.0,23290.25,23317.75,2950
2025-08-01 06:00:00+00:00,23269.75,23296.5,23255.5,23292.25,5236
2025-08-01 07:00:00+00:00,23169.5,23278.5,23127.25,23268.75,18468
2025-08-01 08:00:00+00:00,23114.0,23172.5,23063.0,23170.0,22541
2025-08-01 09:00:00+00:00,23127.75,23140.25,23086.0,23113.75,12368
2025-08-01 10:00:00+00:00,23054.75,23127.5,23031.5,23126.75,15842
2025-08-01 11:00:00+00:00,23126.0,23129.5,23051.5,23055.75,12961
2025-08-01 12:00:00+00:00,23068.25,23167.5,23059.5,23125.75,39570
2025-08-01 13:00:00+00:00,22883.0,23102.25,22858.0,23068.75,118612
2025-08-01 14:00:00+00:00,22929.75,23022.75,22800.0,22872.25,136690
2025-08-01 15:00:00+00:00,23006.5,23018.75,22896.0,22929.5,70743
2025-08-01 16:00:00+00:00,22879.0,23045.5,22872.75,23006.25,63384
2025-08-01 17:00:00+00:00,22845.0,22899.75,22827.5,22879.0,60995
2025-08-01 18:00:00+00:00,22870.25,22942.75,22775.0,22844.75,67999
2025-08-01 19:00:00+00:00,22881.0,22944.5,22836.25,22870.25,79864
2025-08-01 20:00:00+00:00,22870.0,22894.25,22867.5,22881.0,19005
2025-08-03 22:00:00+00:00,22908.75,22915.75,22821.75,22883.75,7017
2025-08-03 23:00:00+00:00,22927.25,22931.5,22881.75,22909.5,7521
2025-08-04 00:00:00+00:00,22956.25,22963.75,22916.5,22927.5,7169
2025-08-04 01:00:00+00:00,22959.75,22973.0,22932.0,22956.0,6925
2025-08-04 02:00:00+00:00,22978.5,22982.25,22950.0,22958.5,4397
2025-08-04 03:00:00+00:00,22986.75,22988.5,22966.25,22978.5,3026
2025-08-04 04:00:00+00:00,22970.0,22987.75,22952.5,22987.0,3514
2025-08-04 05:00:00+00:00,22983.0,22996.0,22961.25,22970.0,4002
2025-08-04 06:00:00+00:00,22990.75,23000.5,22947.75,22983.25,6405
2025-08-04 07:00:00+00:00,23010.75,23044.75,22978.25,22991.5,9994
2025-08-04 08:00:00+00:00,23061.0,23063.25,23006.0,23011.25,8059
2025-08-04 09:00:00+00:00,23055.25,23077.5,23054.0,23060.25,5583
2025-08-04 10:00:00+00:00,23061.75,23078.0,23052.25,23055.75,6035
2025-08-04 11:00:00+00:00,23044.75,23076.0,23031.5,23062.25,8380
2025-08-04 12:00:00+00:00,23076.0,23081.5,23036.75,23045.5,9623
2025-08-04 13:00:00+00:00,23246.5,23257.75,23070.5,23075.5,78396
2025-08-04 14:00:00+00:00,23215.25,23264.25,23194.0,23246.75,68196
2025-08-04 15:00:00+00:00,23254.0,23263.5,23187.75,23215.0,43970
2025-08-04 16:00:00+00:00,23270.5,23279.5,23248.0,23254.25,32291
2025-08-04 17:00:00+00:00,23268.0,23285.25,23241.25,23270.0,30673
2025-08-04 18:00:00+00:00,23261.5,23283.75,23255.75,23268.25,26644
2025-08-04 19:00:00+00:00,23296.75,23307.25,23253.25,23261.0,58336
2025-08-04 20:00:00+00:00,23350.75,23352.5,23285.0,23296.75,23899
2025-08-04 22:00:00+00:00,23326.75,23360.0,23316.25,23354.0,0
2025-08-04 23:00:00+00:00,23334.75,23349.5,23314.75,23327.25,3661
2025-08-05 00:00:00+00:00,23347.25,23374.5,23313.75,23334.0,5819
2025-08-05 01:00:00+00:00,23341.0,23372.5,23335.0,23346.25,5064
2025-08-05 02:00:00+00:00,23340.25,23348.0,23332.25,23340.25,1695
2025-08-05 03:00:00+00:00,23344.0,23357.25,23325.0,23341.25,2627
2025-08-05 04:00:00+00:00,23359.0,23359.5,23337.0,23341.25,1658
2025-08-05 05:00:00+00:00,23363.0,23367.5,23351.25,23359.75,1959
2025-08-05 06:00:00+00:00,23385.5,23394.5,23356.0,23363.5,3772
2025-08-05 07:00:00+00:00,23329.75,23397.25,23323.5,23386.0,7406
2025-08-05 08:00:00+00:00,23331.25,23343.0,23313.0,23330.5,6783
2025-08-05 09:00:00+00:00,23348.5,23349.25,23326.0,23332.0,4917
2025-08-05 10:00:00+00:00,23385.75,23392.75,23344.75,23348.5,6883
2025-08-05 11:00:00+00:00,23384.0,23396.25,23362.0,23384.75,7955
2025-08-05 12:00:00+00:00,23360.5,23404.25,23343.0,23383.75,15229
2025-08-05 13:00:00+00:00,23374.25,23397.25,23303.5,23360.75,63738
2025-08-05 14:00:00+00:00,23181.25,23374.0,23138.5,23374.0,105566
2025-08-05 15:00:00+00:00,23156.25,23219.75,23113.5,23180.5,72579
2025-08-05 16:00:00+00:00,23180.5,23225.25,23137.0,23155.75,52025
2025-08-05 17:00:00+00:00,23241.25,23252.0,23166.75,23180.0,33968
2025-08-05 18:00:00+00:00,23147.0,23249.0,23115.0,23241.0,50816
2025-08-05 19:00:00+00:00,23133.5,23178.5,23121.25,23147.75,57121
2025-08-05 20:00:00+00:00,23092.0,23166.75,23084.5,23133.75,21218
2025-08-05 22:00:00+00:00,23086.0,23112.75,23045.5,23091.75,0
2025-08-05 23:00:00+00:00,23053.0,23097.5,23053.0,23084.5,4677
2025-08-06 00:00:00+00:00,23072.5,23094.75,23049.75,23052.25,4773
2025-08-06 01:00:00+00:00,23136.5,23140.25,23064.0,23072.0,5679
2025-08-06 02:00:00+00:00,23155.75,23168.25,23123.0,23136.25,5605
2025-08-06 03:00:00+00:00,23166.25,23170.0,23144.25,23156.0,3067
2025-08-06 04:00:00+00:00,23161.0,23173.25,23157.75,23173.0,2158
2025-08-06 05:00:00+00:00,23184.5,23201.75,23154.75,23162.25,3964
2025-08-06 06:00:00+00:00,23192.25,23207.0,23180.5,23184.5,4090
2025-08-06 07:00:00+00:00,23220.25,23224.0,23191.0,23192.25,6690
2025-08-06 08:00:00+00:00,23166.25,23227.0,23156.0,23221.0,7409
2025-08-06 09:00:00+00:00,23146.0,23180.25,23131.75,23166.5,6678
2025-08-06 10:00:00+00:00,23144.0,23156.75,23107.25,23147.25,9451
2025-08-06 11:00:00+00:00,23176.0,23196.75,23137.5,23144.25,9215
2025-08-06 12:00:00+00:00,23179.0,23186.5,23140.25,23175.75,11053
2025-08-06 13:00:00+00:00,23201.5,23244.5,23148.5,23178.25,78720
2025-08-06 14:00:00+00:00,23282.25,23287.0,23164.25,23201.5,91586
2025-08-06 15:00:00+00:00,23368.0,23375.5,23258.0,23282.25,76808
2025-08-06 16:00:00+00:00,23371.0,23389.5,23346.0,23367.75,43341
2025-08-06 17:00:00+00:00,23373.0,23396.5,23358.5,23370.75,28243
2025-08-06 18:00:00+00:00,23427.0,23435.25,23370.5,23373.0,32025
2025-08-06 19:00:00+00:00,23423.75,23445.25,23407.5,23414.75,56010
2025-08-06 20:00:00+00:00,23413.25,23425.75,23398.0,23424.25,17985
2025-08-06 22:00:00+00:00,23461.0,23481.0,23384.5,23418.5,0
2025-08-06 23:00:00+00:00,23452.0,23477.0,23444.25,23461.0,5194
2025-08-07 00:00:00+00:00,23488.75,23502.0,23444.25,23451.75,6661
2025-08-07 01:00:00+00:00,23496.0,23511.25,23478.0,23488.0,4758
2025-08-07 02:00:00+00:00,23488.25,23505.25,23485.25,23495.75,3663
2025-08-07 03:00:00+00:00,23490.25,23499.0,23483.25,23488.25,1968
2025-08-07 04:00:00+00:00,23464.75,23499.25,23457.25,23493.25,2989
2025-08-07 05:00:00+00:00,23483.0,23483.5,23454.5,23464.25,3157
2025-08-07 06:00:00+00:00,23472.0,23497.0,23467.5,23482.75,4075
2025-08-07 07:00:00+00:00,23509.5,23513.5,23470.75,23472.0,6048
2025-08-07 08:00:00+00:00,23555.75,23574.5,23507.5,23508.75,10892
2025-08-07 09:00:00+00:00,23600.5,23608.25,23537.75,23556.5,8559
2025-08-07 10:00:00+00:00,23617.25,23626.25,23596.5,23602.0,11004
2025-08-07 11:00:00+00:00,23582.0,23639.0,23580.0,23617.75,10791
2025-08-07 12:00:00+00:00,23597.0,23614.0,23575.75,23581.25,11471
2025-08-07 13:00:00+00:00,23654.25,23658.75,23570.0,23597.75,74872
2025-08-07 14:00:00+00:00,23538.25,23671.0,23516.0,23654.0,92658
2025-08-07 15:00:00+00:00,23497.75,23558.5,23477.0,23538.25,57579
2025-08-07 16:00:00+00:00,23461.5,23513.75,23390.0,23497.5,57670
2025-08-07 17:00:00+00:00,23419.25,23488.0,23381.0,23460.25,50272
2025-08-07 18:00:00+00:00,23406.0,23430.5,23329.0,23418.75,49120
2025-08-07 19:00:00+00:00,23501.5,23503.75,23379.75,23406.5,53533
2025-08-07 20:00:00+00:00,23521.75,23534.0,23499.25,23501.25,19571
2025-08-07 22:00:00+00:00,23554.25,23568.0,23516.0,23518.25,0
2025-08-07 23:00:00+00:00,23539.25,23557.5,23537.0,23554.5,2679
2025-08-08 00:00:00+00:00,23572.0,23582.75,23529.0,23540.5,5278
2025-08-08 01:00:00+00:00,23562.5,23578.5,23554.75,23572.0,2565
2025-08-08 02:00:00+00:00,23575.75,23579.5,23562.5,23563.5,1733
2025-08-08 03:00:00+00:00,23554.0,23577.75,23551.25,23574.0,2428
2025-08-08 04:00:00+00:00,23542.75,23554.25,23536.75,23546.25,2343
2025-08-08 05:00:00+00:00,23509.0,23554.0,23503.0,23543.5,4049
2025-08-08 06:00:00+00:00,23537.25,23554.5,23508.75,23510.5,3981
2025-08-08 07:00:00+00:00,23528.25,23550.0,23525.0,23536.0,2967
2025-08-08 08:00:00+00:00,23553.75,23559.75,23527.75,23529.0,3910
2025-08-08 09:00:00+00:00,23562.25,23578.0,23551.25,23554.25,4011
2025-08-08 10:00:00+00:00,23566.75,23575.75,23560.5,23563.25,3328
2025-08-08 11:00:00+00:00,23574.25,23582.0,23561.25,23567.25,5747
2025-08-08 12:00:00+00:00,23533.25,23576.25,23518.25,23574.75,13759
2025-08-08 13:00:00+00:00,23643.5,23649.25,23521.25,23533.5,61690
2025-08-08 14:00:00+00:00,23652.5,23703.0,23626.25,23643.75,78157
2025-08-08 15:00:00+00:00,23680.5,23681.75,23612.0,23652.25,58948
2025-08-08 16:00:00+00:00,23677.0,23707.5,23674.5,23680.0,40740
2025-08-08 17:00:00+00:00,23699.75,23703.5,23655.25,23677.0,36842
2025-08-08 18:00:00+00:00,23711.0,23724.0,23689.75,23700.5,32506
2025-08-08 19:00:00+00:00,23713.75,23721.0,23677.75,23711.5,54305
2025-08-08 20:00:00+00:00,23713.75,23767.75,23713.0,23713.5,19452
2025-08-10 22:00:00+00:00,23731.75,23770.75,23713.75,23764.0,5092
2025-08-10 23:00:00+00:00,23708.0,23742.25,23701.0,23731.75,3782
2025-08-11 00:00:00+00:00,23732.0,23737.5,23706.75,23707.75,4139
2025-08-11 01:00:00+00:00,23757.5,23762.5,23726.0,23732.5,4306
2025-08-11 02:00:00+00:00,23756.75,23770.5,23750.0,23758.0,3563
2025-08-11 03:00:00+00:00,23756.0,23773.0,23750.25,23757.5,3651
2025-08-11 04:00:00+00:00,23742.0,23758.0,23734.25,23754.75,2598
2025-08-11 05:00:00+00:00,23738.75,23748.75,23731.75,23742.0,2176
2025-08-11 06:00:00+00:00,23760.25,23760.25,23729.25,23739.75,3398
2025-08-11 07:00:00+00:00,23706.75,23764.25,23693.25,23759.75,5922
2025-08-11 08:00:00+00:00,23701.5,23709.25,23667.75,23706.25,8386
2025-08-11 09:00:00+00:00,23723.25,23731.75,23698.5,23700.5,4642
2025-08-11 10:00:00+00:00,23725.5,23744.25,23709.75,23722.75,4307
2025-08-11 11:00:00+00:00,23735.5,23740.5,23719.0,23725.25,4162
2025-08-11 12:00:00+00:00,23722.5,23756.25,23707.75,23735.25,9399
2025-08-11 13:00:00+00:00,23744.25,23745.25,23680.75,23722.5,58415
2025-08-11 14:00:00+00:00,23727.0,23767.5,23719.25,23744.75,55748
2025-08-11 15:00:00+00:00,23764.25,23764.25,23715.0,23726.75,47865
2025-08-11 16:00:00+00:00,23736.5,23804.5,23733.25,23763.75,48205
2025-08-11 17:00:00+00:00,23697.75,23753.0,23688.5,23736.75,37748
2025-08-11 18:00:00+00:00,23685.75,23701.25,23650.75,23698.0,45740
2025-08-11 19:00:00+00:00,23638.75,23690.0,23587.5,23686.5,61394
2025-08-11 20:00:00+00:00,23629.5,23648.75,23616.0,23638.5,14283
2025-08-11 22:00:00+00:00,23641.5,23650.0,23614.5,23635.0,0
2025-08-11 23:00:00+00:00,23636.25,23647.5,23625.5,23641.0,2198
2025-08-12 00:00:00+00:00,23638.75,23666.75,23628.0,23636.0,4311
2025-08-12 01:00:00+00:00,23658.75,23659.25,23631.5,23638.5,2983
2025-08-12 02:00:00+00:00,23651.5,23667.25,23648.25,23659.75,1836
2025-08-12 03:00:00+00:00,23656.5,23665.0,23651.25,23651.25,1110
2025-08-12 04:00:00+00:00,23671.5,23676.75,23650.25,23651.25,1600
2025-08-12 05:00:00+00:00,23629.25,23672.5,23596.25,23672.0,7322
2025-08-12 06:00:00+00:00,23648.75,23668.75,23627.5,23630.0,3414
2025-08-12 07:00:00+00:00,23666.0,23675.5,23638.5,23649.0,4038
2025-08-12 08:00:00+00:00,23641.5,23672.5,23635.0,23665.75,3214
2025-08-12 09:00:00+00:00,23636.0,23652.5,23634.0,23641.25,2585
2025-08-12 10:00:00+00:00,23635.25,23645.25,23626.0,23636.0,3284
2025-08-12 11:00:00+00:00,23640.5,23642.25,23608.5,23635.5,5296
2025-08-12 12:00:00+00:00,23773.25,23822.25,23638.75,23641.0,34623
2025-08-12 13:00:00+00:00,23653.0,23808.25,23649.25,23772.5,93995
2025-08-12 14:00:00+00:00,23776.5,23781.75,23622.0,23653.75,79264
2025-08-12 15:00:00+00:00,23868.0,23871.0,23773.0,23776.75,66477
2025-08-12 16:00:00+00:00,23899.75,23910.75,23846.25,23867.5,38453
2025-08-12 17:00:00+00:00,23914.5,23916.0,23885.5,23900.25,27266
2025-08-12 18:00:00+00:00,23907.0,23932.75,23905.5,23914.25,27203
2025-08-12 19:00:00+00:00,23934.5,23950.0,23902.25,23907.0,52755
2025-08-12 20:00:00+00:00,23949.5,23953.5,23924.25,23934.0,13527
2025-08-12 22:00:00+00:00,23930.0,23945.0,23925.5,23945.0,0
2025-08-12 23:00:00+00:00,23960.25,23970.0,23927.5,23930.0,4690
2025-08-13 00:00:00+00:00,23941.75,23967.25,23936.75,23959.5,5503
2025-08-13 01:00:00+00:00,23928.5,23948.0,23925.25,23941.25,2421
2025-08-13 02:00:00+00:00,23945.5,23951.5,23921.75,23928.0,3400
2025-08-13 03:00:00+00:00,23942.75,23958.75,23940.75,23945.5,1825
2025-08-13 04:00:00+00:00,23956.0,23962.75,23946.75,23946.75,1719
2025-08-13 05:00:00+00:00,23945.0,23960.25,23942.75,23956.0,1499
2025-08-13 06:00:00+00:00,23959.0,23972.75,23934.25,23946.0,2726
2025-08-13 07:00:00+00:00,23989.5,23991.0,23957.5,23959.5,5461
2025-08-13 08:00:00+00:00,23994.25,24016.5,23977.25,23990.0,6538
2025-08-13 09:00:00+00:00,24007.0,24009.75,23984.75,23994.5,3251
2025-08-13 10:00:00+00:00,23993.0,24013.25,23987.25,24006.0,3242
2025-08-13 11:00:00+00:00,23993.75,24003.75,23984.25,23992.75,4421
2025-08-13 12:00:00+00:00,24019.0,24033.25,23988.75,23993.5,9509
2025-08-13 13:00:00+00:00,24017.25,24068.5,24005.0,24019.75,63025
2025-08-13 14:00:00+00:00,23959.5,24018.25,23932.5,24017.5,81423
2025-08-13 15:00:00+00:00,23924.75,23961.0,23892.25,23959.0,65747
2025-08-13 16:00:00+00:00,23899.25,23940.0,23886.0,23925.5,36850
2025-08-13 17:00:00+00:00,23939.0,23947.5,23895.5,23899.25,42246
2025-08-13 18:00:00+00:00,23933.75,23954.25,23887.25,23938.75,39380
2025-08-13 19:00:00+00:00,23943.0,23958.5,23911.5,23934.0,48494
2025-08-13 20:00:00+00:00,23927.75,23960.0,23922.0,23943.0,12874
2025-08-13 22:00:00+00:00,23949.0,23951.5,23911.75,23927.75,0
2025-08-13 23:00:00+00:00,23949.25,23964.25,23938.25,23948.75,2375
2025-08-14 00:00:00+00:00,23932.5,23959.0,23930.0,23950.0,3195
2025-08-14 01:00:00+00:00,23930.75,23936.0,23917.0,23932.0,2846
2025-08-14 02:00:00+00:00,23940.0,23940.75,23924.0,23931.25,2053
2025-08-14 03:00:00+00:00,23927.75,23945.25,23922.0,23939.25,1514
2025-08-14 04:00:00+00:00,23933.75,23935.75,23920.25,23929.25,1239
2025-08-14 05:00:00+00:00,23909.75,23934.5,23897.75,23933.5,2484
2025-08-14 06:00:00+00:00,23915.5,23918.0,23899.5,23908.25,2631
2025-08-14 07:00:00+00:00,23933.75,23933.75,23912.0,23915.25,3158
2025-08-14 08:00:00+00:00,23924.25,23942.0,23920.75,23933.75,2483
2025-08-14 09:00:00+00:00,23926.25,23935.0,23917.0,23923.75,2529
2025-08-14 10:00:00+00:00,23935.0,23936.5,23918.75,23926.25,2156
2025-08-14 11:00:00+00:00,23955.5,23957.0,23926.75,23934.25,3902
2025-08-14 12:00:00+00:00,23843.5,23966.75,23793.25,23955.0,31592
2025-08-14 13:00:00+00:00,23935.5,23960.25,23816.5,23843.75,76346
2025-08-14 14:00:00+00:00,23955.0,24007.75,23904.75,23935.75,66270
2025-08-14 15:00:00+00:00,23931.25,23960.75,23863.25,23955.75,68110
2025-08-14 16:00:00+00:00,23947.5,23951.25,23864.75,23931.5,51399
2025-08-14 17:00:00+00:00,23962.25,23980.0,23937.5,23947.5,36233
2025-08-14 18:00:00+00:00,23923.5,23963.0,23893.5,23963.0,41980
2025-08-14 19:00:00+00:00,23922.0,23958.5,23917.0,23924.0,50509
2025-08-14 20:00:00+00:00,23891.5,23923.0,23870.0,23922.0,29090
2025-08-14 22:00:00+00:00,23895.5,23899.25,23871.0,23888.75,0
2025-08-14 23:00:00+00:00,23888.5,23911.0,23888.25,23896.5,2413
2025-08-15 00:00:00+00:00,23892.0,23913.5,23873.75,23889.25,3514
2025-08-15 01:00:00+00:00,23903.0,23911.5,23890.25,23892.25,2185
2025-08-15 02:00:00+00:00,23918.5,23927.0,23903.0,23903.0,2812
2025-08-15 03:00:00+00:00,23927.75,23929.5,23910.0,23917.0,1748
2025-08-15 04:00:00+00:00,23937.75,23946.5,23931.5,23940.0,2191
2025-08-15 05:00:00+00:00,23941.25,23944.75,23923.5,23937.5,1724
2025-08-15 06:00:00+00:00,23950.25,23960.25,23933.75,23941.0,2818
2025-08-15 07:00:00+00:00,23940.25,23963.0,23928.75,23950.5,3337
2025-08-15 08:00:00+00:00,23883.5,23953.75,23876.0,23940.25,5516
2025-08-15 09:00:00+00:00,23879.75,23896.75,23878.0,23883.25,4055
2025-08-15 10:00:00+00:00,23907.5,23919.25,23872.0,23880.25,6822
2025-08-15 11:00:00+00:00,23920.25,23927.25,23905.0,23907.25,3600
2025-08-15 12:00:00+00:00,23905.25,23921.25,23885.0,23920.5,10268
2025-08-15 13:00:00+00:00,23807.0,23924.25,23770.25,23904.5,74620
2025-08-15 14:00:00+00:00,23800.5,23881.0,23770.25,23800.75,73666
2025-08-15 15:00:00+00:00,23787.75,23836.25,23734.5,23800.25,57424
2025-08-15 16:00:00+00:00,23819.0,23826.0,23763.75,23787.75,41239
2025-08-15 17:00:00+00:00,23839.75,23843.25,23786.0,23818.5,35406
2025-08-15 18:00:00+00:00,23811.5,23847.5,23790.0,23839.75,33717
2025-08-15 19:00:00+00:00,23806.0,23830.5,23775.75,23811.0,49932
2025-08-15 20:00:00+00:00,23804.0,23811.25,23777.75,23806.0,12637
2025-08-17 22:00:00+00:00,23847.75,23853.5,23795.0,23795.0,3798
2025-08-17 23:00:00+00:00,23851.0,23860.0,23840.5,23848.0,2832
2025-08-18 00:00:00+00:00,23857.0,23867.0,23845.75,23850.75,3027
2025-08-18 01:00:00+00:00,23881.25,23881.25,23855.25,23857.25,2836
2025-08-18 02:00:00+00:00,23877.25,23881.75,23867.75,23881.0,1846
2025-08-18 03:00:00+00:00,23862.0,23879.25,23856.0,23877.25,1574
2025-08-18 04:00:00+00:00,23849.0,23860.0,23845.25,23857.25,2332
2025-08-18 05:00:00+00:00,23852.0,23858.5,23841.75,23849.25,2107
2025-08-18 06:00:00+00:00,23802.25,23854.75,23771.25,23852.0,7141
2025-08-18 07:00:00+00:00,23806.25,23816.25,23780.75,23803.0,6543
2025-08-18 08:00:00+00:00,23778.5,23811.5,23743.5,23805.5,8120
2025-08-18 09:00:00+00:00,23759.5,23781.0,23739.5,23778.25,4157
2025-08-18 10:00:00+00:00,23788.0,23792.0,23756.75,23758.75,3559
2025-08-18 11:00:00+00:00,23770.75,23791.0,23746.75,23788.25,5784
2025-08-18 12:00:00+00:00,23775.5,23777.0,23746.25,23770.25,6943
2025-08-18 13:00:00+00:00,23749.0,23817.25,23735.0,23775.0,61996
2025-08-18 14:00:00+00:00,23778.0,23824.25,23719.0,23749.25,74420
2025-08-18 15:00:00+00:00,23747.75,23784.25,23728.75,23777.5,40483
2025-08-18 16:00:00+00:00,23735.0,23780.5,23722.5,23747.25,37598
2025-08-18 17:00:00+00:00,23760.0,23800.0,23733.0,23735.25,36493
2025-08-18 18:00:00+00:00,23795.5,23802.0,23748.25,23761.25,30017
2025-08-18 19:00:00+00:00,23796.25,23816.25,23784.5,23795.75,41496
2025-08-18 20:00:00+00:00,23788.0,23806.25,23783.75,23796.5,11051
2025-08-18 22:00:00+00:00,23820.25,23838.0,23792.25,23800.75,0
2025-08-18 23:00:00+00:00,23804.75,23824.5,23802.0,23820.25,1912
2025-08-19 00:00:00+00:00,23780.75,23805.5,23761.0,23805.5,4566
2025-08-19 01:00:00+00:00,23771.0,23792.25,23770.5,23782.75,3279
2025-08-19 02:00:00+00:00,23764.0,23784.75,23762.25,23770.75,2680
2025-08-19 03:00:00+00:00,23755.5,23787.5,23750.5,23764.25,3328
2025-08-19 04:00:00+00:00,23757.75,23761.25,23738.5,23748.0,2966
2025-08-19 05:00:00+00:00,23736.0,23763.75,23730.75,23757.75,3050
2025-08-19 06:00:00+00:00,23763.25,23766.75,23734.0,23735.5,2864
2025-08-19 07:00:00+00:00,23770.25,23772.25,23755.5,23763.25,3587
2025-08-19 08:00:00+00:00,23786.75,23787.75,23745.5,23770.0,4297
2025-08-19 09:00:00+00:00,23787.25,23804.75,23781.75,23786.25,3893
2025-08-19 10:00:00+00:00,23763.75,23790.75,23751.0,23787.75,6398
2025-08-19 11:00:00+00:00,23775.25,23777.75,23754.5,23763.5,4713
2025-08-19 12:00:00+00:00,23744.0,23783.0,23739.0,23774.5,10372
2025-08-19 13:00:00+00:00,23678.75,23770.5,23638.5,23744.0,86508
2025-08-19 14:00:00+00:00,23540.75,23728.75,23540.0,23677.75,105329
2025-08-19 15:00:00+00:00,23559.25,23589.5,23514.5,23541.0,59779
2025-08-19 16:00:00+00:00,23482.25,23577.75,23472.75,23558.75,60694
2025-08-19 17:00:00+00:00,23506.75,23517.25,23445.0,23482.75,49834
2025-08-19 18:00:00+00:00,23462.25,23508.0,23444.25,23507.0,45069
2025-08-19 19:00:00+00:00,23470.5,23477.0,23426.0,23462.0,62476
2025-08-19 20:00:00+00:00,23473.5,23487.5,23463.5,23470.25,16542
2025-08-19 22:00:00+00:00,23458.25,23485.5,23450.0,23461.0,0
2025-08-19 23:00:00+00:00,23422.0,23467.5,23413.5,23458.25,5785
2025-08-20 00:00:00+00:00,23415.25,23424.0,23396.75,23423.25,6676
2025-08-20 01:00:00+00:00,23380.25,23424.75,23372.0,23414.0,7648
2025-08-20 02:00:00+00:00,23392.5,23394.5,23368.0,23374.5,4769
2025-08-20 03:00:00+00:00,23345.75,23395.5,23336.5,23392.0,5916
2025-08-20 04:00:00+00:00,23352.25,23368.5,23344.75,23351.5,4605
2025-08-20 05:00:00+00:00,23365.5,23366.75,23334.25,23351.75,3830
2025-08-20 06:00:00+00:00,23388.75,23392.0,23344.25,23365.0,6873
2025-08-20 07:00:00+00:00,23399.5,23430.0,23386.0,23388.5,8367
2025-08-20 08:00:00+00:00,23414.25,23421.5,23371.25,23399.75,8552
2025-08-20 09:00:00+00:00,23432.5,23439.75,23406.75,23414.75,6196
2025-08-20 10:00:00+00:00,23425.25,23442.0,23403.75,23433.25,5840
2025-08-20 11:00:00+00:00,23414.25,23452.0,23385.75,23425.0,10702
2025-08-20 12:00:00+00:00,23426.75,23436.25,23396.5,23413.25,11642
2025-08-20 13:00:00+00:00,23173.25,23432.0,23146.0,23427.0,104943
2025-08-20 14:00:00+00:00,23057.0,23215.0,23035.0,23174.0,139664
2025-08-20 15:00:00+00:00,23171.75,23266.0,23046.0,23057.75,100013
2025-08-20 16:00:00+00:00,23234.0,23305.0,23168.75,23171.25,64226
2025-08-20 17:00:00+00:00,23264.75,23315.5,23225.25,23233.5,53457
2025-08-20 18:00:00+00:00,23243.75,23281.0,23191.0,23264.5,57963
2025-08-20 19:00:00+00:00,23325.25,23368.75,23243.75,23243.75,69545
2025-08-20 20:00:00+00:00,23319.0,23331.0,23307.0,23325.5,13423
2025-08-20 22:00:00+00:00,23320.0,23342.5,23313.25,23323.0,0
2025-08-20 23:00:00+00:00,23318.5,23330.0,23305.75,23319.75,3026
2025-08-21 00:00:00+00:00,23292.25,23323.5,23268.5,23318.5,6250
2025-08-21 01:00:00+00:00,23353.75,23355.0,23267.25,23291.5,6648
2025-08-21 02:00:00+00:00,23354.5,23369.25,23341.5,23353.0,4967
2025-08-21 03:00:00+00:00,23344.5,23360.25,23336.25,23354.25,2143
2025-08-21 04:00:00+00:00,23340.25,23346.75,23330.0,23336.25,2356
2025-08-21 05:00:00+00:00,23340.75,23349.0,23311.25,23340.0,3224
2025-08-21 06:00:00+00:00,23355.5,23368.0,23331.75,23340.75,4239
2025-08-21 07:00:00+00:00,23343.0,23359.25,23322.0,23354.0,5205
2025-08-21 08:00:00+00:00,23298.25,23357.25,23295.25,23343.5,5912
2025-08-21 09:00:00+00:00,23304.75,23328.75,23290.0,23297.75,4705
2025-08-21 10:00:00+00:00,23312.5,23318.25,23273.0,23304.5,5894
2025-08-21 11:00:00+00:00,23281.0,23334.25,23264.5,23312.0,8836
2025-08-21 12:00:00+00:00,23224.0,23281.5,23215.25,23281.5,16738
2025-08-21 13:00:00+00:00,23187.5,23290.25,23175.75,23223.5,80055
2025-08-21 14:00:00+00:00,23295.0,23348.25,23156.0,23184.5,82375
2025-08-21 15:00:00+00:00,23204.25,23312.75,23191.25,23295.0,68188
2025-08-21 16:00:00+00:00,23161.25,23213.75,23150.5,23204.5,51967
2025-08-21 17:00:00+00:00,23215.0,23224.25,23119.0,23161.75,54945
2025-08-21 18:00:00+00:00,23225.5,23235.0,23179.5,23214.5,39726
2025-08-21 19:00:00+00:00,23218.5,23255.25,23203.75,23225.0,46935
2025-08-21 20:00:00+00:00,23221.75,23226.25,23200.0,23218.0,12555
2025-08-21 22:00:00+00:00,23244.5,23250.25,23223.25,23225.25,0
